platform,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
polymarket,1d,24.0,<=1h,35,37.5,35-40,1084,414,0.38191881918819187,0.37167816910176854,0.01024065008642333,0.35346048974228267,0.4112111315672902
polymarket,1d,24.0,<=1h,40,42.5,40-45,1286,535,0.41601866251944014,0.4223547079920523,-0.006336045472612184,0.3893681524260778,0.4431694242810157
polymarket,1d,24.0,<=1h,45,47.5,45-50,2244,1094,0.4875222816399287,0.4785545452256724,0.0089677364142563,0.46687990194406015,0.5082073106068599
polymarket,1d,24.0,<=1h,50,52.5,50-55,2880,1466,0.5090277777777777,0.5143576877246041,-0.005329909946826361,0.4907696679034796,0.5272618356298628
polymarket,1d,24.0,<=1h,55,57.5,55-60,1005,566,0.56318407960199,0.5705734090282095,-0.007389329426219504,0.532335657964556,0.5935512999087118
polymarket,1d,24.0,<=1h,60,62.5,60-65,825,464,0.5624242424242424,0.6214469474382505,-0.05902270501400808,0.5283599493424174,0.5959098749521161
polymarket,1d,24.0,<=1h,65,67.5,65-70,708,469,0.6624293785310734,0.6726821354675966,-0.010252756936523166,0.6268028017771641,0.6963027880057313
polymarket,1d,24.0,<=1h,70,72.5,70-75,675,466,0.6903703703703704,0.721250404928531,-0.030880034558160574,0.6544960054533884,0.724090103588839
polymarket,1d,24.0,<=1h,75,77.5,75-80,595,438,0.7361344537815127,0.7713127725742305,-0.03517831879271782,0.6992875332252722,0.7699517447407209
polymarket,1d,24.0,<=1h,80,82.5,80-85,592,473,0.7989864864864865,0.8205677990246782,-0.021581312538191733,0.7648220950179077,0.8292955362451664
polymarket,1d,24.0,<=1h,85,87.5,85-90,518,439,0.8474903474903475,0.8727104159333128,-0.025220068442965315,0.8139800872980656,0.8758844233120506
polymarket,1d,24.0,<=1h,90,92.5,90-95,617,559,0.9059967585089141,0.9219222327886704,-0.015925474279756213,0.8803912877526724,0.9265778328732651
polymarket,1d,24.0,<=1h,95,97.5,95-100,1809,1773,0.9800995024875622,0.985674766807044,-0.005575264319481854,0.9725731232577361,0.9855911201047287
polymarket,1d,24.0,<=6h,0,2.5,0-5,19856,205,0.01032433521353747,0.009504328094769138,0.0008200071187683313,0.009009996959785199,0.01182811486080455
polymarket,1d,24.0,<=6h,5,7.5,5-10,3497,254,0.07263368601658564,0.06919745324219252,0.0034362327743931165,0.06449252088873204,0.0817127801451679
polymarket,1d,24.0,<=6h,10,12.5,10-15,2568,262,0.10202492211838006,0.1208759492700657,-0.018851027151685643,0.09090608387948047,0.11433268354694266
polymarket,1d,24.0,<=6h,15,17.5,15-20,2326,388,0.16680997420464316,0.17096951179611342,-0.004159537591470253,0.1522111363816723,0.18250758441033346
polymarket,1d,24.0,<=6h,20,22.5,20-25,2674,590,0.2206432311144353,0.22076702629823625,-0.00012379518380095655,0.20533246522422677,0.23675552086128332
polymarket,1d,24.0,<=6h,25,27.5,25-30,3128,834,0.2666240409207161,0.2714612071925742,-0.0048371662718580954,0.2514205940486568,0.282400018079364
polymarket,1d,24.0,<=6h,30,32.5,30-35,2405,761,0.31642411642411644,0.3220075641367549,-0.005583447712638467,0.298141657969469,0.3352921053796861
polymarket,1d,24.0,<=6h,35,37.5,35-40,2039,770,0.37763609612555177,0.3715200245489866,0.006116071576565185,0.35684179998279575,0.3988906072679672
polymarket,1d,24.0,<=6h,40,42.5,40-45,2454,1023,0.41687041564792177,0.4224521472792946,-0.005581731631372822,0.39750765366910995,0.4364930402730873
polymarket,1d,24.0,<=6h,45,47.5,45-50,4295,2075,0.4831199068684517,0.4788149760228537,0.004304930845597965,0.46819663085459823,0.4980733522031631
polymarket,1d,24.0,<=6h,50,52.5,50-55,5050,2589,0.5126732673267327,0.5146030172232519,-0.0019297498965191728,0.4988827898755501,0.5264444779992483
polymarket,1d,24.0,<=6h,55,57.5,55-60,1841,1038,0.5638240086909289,0.5702700760239067,-0.006446067332977812,0.5410609941689923,0.5863212157725008
polymarket,1d,24.0,<=6h,60,62.5,60-65,1490,861,0.5778523489932886,0.6210853288211758,-0.04323297982788721,0.55260499287032,0.6026992910644693
polymarket,1d,24.0,<=6h,65,67.5,65-70,1228,796,0.6482084690553745,0.6727259769763474,-0.024517507920972847,0.6210749861181138,0.6744175512340912
polymarket,1d,24.0,<=6h,70,72.5,70-75,1140,777,0.6815789473684211,0.7208426789742189,-0.03926373160579788,0.6539641951737092,0.7079740312380598
polymarket,1d,24.0,<=6h,75,77.5,75-80,1029,751,0.7298347910592808,0.7707425880651287,-0.0409077970058479,0.7018853496658692,0.7560745156222832
polymarket,1d,24.0,<=6h,80,82.5,80-85,1051,843,0.80209324452902,0.8201712129020414,-0.018077968373021447,0.7769239863406189,0.8250621317646966
polymarket,1d,24.0,<=6h,85,87.5,85-90,817,686,0.8396572827417381,0.8726447103822599,-0.03298742764052176,0.8129157415530388,0.8632195810232051
polymarket,1d,24.0,<=6h,90,92.5,90-95,993,894,0.9003021148036254,0.9218720185156098,-0.021569903711984417,0.8800969789414916,0.9174219047006038
polymarket,1d,24.0,<=6h,95,97.5,95-100,3261,3169,0.9717877951548605,0.9861688213974124,-0.014381026242551886,0.9655258476500879,0.9769394774670632
polymarket,1d,24.0,<=24h,0,2.5,0-5,27583,296,0.010731247507522749,0.009211018296074307,0.0015202292114484418,0.009581602529021847,0.012017158526683778
polymarket,1d,24.0,<=24h,5,7.5,5-10,4485,338,0.07536231884057971,0.06872680959515408,0.006635509245425636,0.06799479013678102,0.0834566667379726
polymarket,1d,24.0,<=24h,10,12.5,10-15,3282,337,0.10268129189518586,0.12092676915688566,-0.018245477261699797,0.09275651127368799,0.11353511276564489
polymarket,1d,24.0,<=24h,15,17.5,15-20,3041,511,0.16803682999013483,0.17094346309403263,-0.002906633103897799,0.15516814167933873,0.18174317745135105
polymarket,1d,24.0,<=24h,20,22.5,20-25,3500,766,0.21885714285714286,0.22069021118170976,-0.0018330683245668944,0.2054710981817824,0.23285967567511792
polymarket,1d,24.0,<=24h,25,27.5,25-30,4162,1123,0.2698222008649688,0.2712739141483233,-0.0014517132833545277,0.2565537865319506,0.2835151397565574
polymarket,1d,24.0,<=24h,30,32.5,30-35,3110,985,0.3167202572347267,0.3218235962333663,-0.005103338998639628,0.30060507323351965,0.3332876719851196
polymarket,1d,24.0,<=24h,35,37.5,35-40,2538,935,0.3684003152088258,0.37158037677887046,-0.0031800615700446344,0.34984549740718707,0.38735291810383454
polymarket,1d,24.0,<=24h,40,42.5,40-45,3053,1267,0.415001637733377,0.42246064074596396,-0.007459003012586951,0.3976409890890001,0.4325759249964402
polymarket,1d,24.0,<=24h,45,47.5,45-50,5278,2564,0.48579007199696855,0.47845875943073723,0.007331312566231318,0.4723213952259754,0.49927941915664453
polymarket,1d,24.0,<=24h,50,52.5,50-55,6658,3379,0.507509762691499,0.5141328299726385,-0.006623067281139594,0.4954999401524993,0.5195109241106197
polymarket,1d,24.0,<=24h,55,57.5,55-60,2291,1297,0.5661283282409428,0.5699856214380646,-0.0038572931971218027,0.5457396677111357,0.5862955891013606
polymarket,1d,24.0,<=24h,60,62.5,60-65,1785,1037,0.580952380952381,0.6207466813882218,-0.03979430043584076,0.5579128256891216,0.6036442400678467
polymarket,1d,24.0,<=24h,65,67.5,65-70,1491,973,0.6525821596244131,0.672457418810505,-0.019875259186091898,0.6280488056248292,0.6763312704982865
polymarket,1d,24.0,<=24h,70,72.5,70-75,1385,937,0.6765342960288808,0.7208640989521093,-0.04432980292322852,0.6514381105008479,0.7006538775271604
polymarket,1d,24.0,<=24h,75,77.5,75-80,1277,930,0.7282693813625685,0.7707470071974033,-0.04247762583483483,0.7032125177568866,0.7519569583125976
polymarket,1d,24.0,<=24h,80,82.5,80-85,1272,1009,0.7932389937106918,0.820327043536269,-0.02708804982557711,0.7701159503016202,0.8145961330792635
polymarket,1d,24.0,<=24h,85,87.5,85-90,972,809,0.8323045267489712,0.8726692297118704,-0.04036470296289929,0.8075192944408286,0.8544733896177318
polymarket,1d,24.0,<=24h,90,92.5,90-95,1223,1079,0.8822567457072772,0.922565307230702,-0.04030856152342477,0.8629846477936973,0.8991349281972048
polymarket,1d,24.0,<=24h,95,97.5,95-100,4515,4358,0.9652270210409746,0.986533175192782,-0.021306154151807477,0.9594752121375297,0.9701878236280966
polymarket,6h,6.0,all,0,2.5,0-5,62403,433,0.006938768969440572,0.005349212479462053,0.0015895564899785185,0.0063171314821239815,0.007621109545603338
polymarket,6h,6.0,all,5,7.5,5-10,5296,407,0.07685045317220544,0.06850003396980876,0.00835041920239668,0.06997954883956958,0.08433479897037252
polymarket,6h,6.0,all,10,12.5,10-15,4157,476,0.11450565311522733,0.12071678185512125,-0.00621112873989392,0.10517956135116797,0.12454357927499767
polymarket,6h,6.0,all,15,17.5,15-20,3891,639,0.16422513492675406,0.17119834475173812,-0.006973209824984061,0.15291635953933952,0.17619628011203942
polymarket,6h,6.0,all,20,22.5,20-25,4539,979,0.21568627450980393,0.22056860199954645,-0.004882327489742516,0.20396380953568566,0.22788959252878432
polymarket,6h,6.0,all,25,27.5,25-30,6065,1644,0.27106347897774113,0.2715987736100213,-0.0005352946322801921,0.2600238087702283,0.28239298457629775
polymarket,6h,6.0,all,30,32.5,30-35,4826,1485,0.30770824699544136,0.3215139843581148,-0.013805737362673431,0.29484350881281074,0.3208788784389782
polymarket,6h,6.0,all,35,37.5,35-40,3953,1468,0.37136352137617,0.37112062537951507,0.000242895996654946,0.35643287987002026,0.38654394285646965
polymarket,6h,6.0,all,40,42.5,40-45,6003,2484,0.41379310344827586,0.42337940151281955,-0.009586298064543697,0.40139293227147915,0.42630353969808304
polymarket,6h,6.0,all,45,47.5,45-50,15473,7422,0.4796742713113165,0.4801020667042591,-0.00042779539294257596,0.47180839002661606,0.48755024293891086
polymarket,6h,6.0,all,50,52.5,50-55,23359,11730,0.5021619076159082,0.5116872074829932,-0.009525299867085057,0.4957500589519984,0.5085730453060041
polymarket,6h,6.0,all,55,57.5,55-60,5119,2851,0.5569447157647978,0.5689718701817291,-0.012027154416931363,0.5432989174866628,0.5705051087787597
polymarket,6h,6.0,all,60,62.5,60-65,3232,1882,0.5823019801980198,0.620610978779613,-0.0383089985815932,0.5652110790241425,0.5991974630997983
polymarket,6h,6.0,all,65,67.5,65-70,2598,1690,0.6505003849114703,0.6720768147914699,-0.021576429879999526,0.6319552509698599,0.6686010934286614
polymarket,6h,6.0,all,70,72.5,70-75,2253,1536,0.681757656458056,0.7202344697925785,-0.038476813334522575,0.6622281612874219,0.700668375181952
polymarket,6h,6.0,all,75,77.5,75-80,2110,1575,0.7464454976303317,0.769368683567843,-0.022923185937511303,0.7274460274590608,0.7645492100270403
polymarket,6h,6.0,all,80,82.5,80-85,1928,1534,0.7956431535269709,0.8207922940895708,-0.02514914056259987,0.7770642147162028,0.8130462788149437
polymarket,6h,6.0,all,85,87.5,85-90,1495,1235,0.8260869565217391,0.8719289420899133,-0.045841985568174204,0.8060437754380246,0.8444585858521877
polymarket,6h,6.0,all,90,92.5,90-95,1843,1583,0.8589256646771568,0.9227805146387946,-0.06385484996163782,0.8422854496505556,0.8740726830664027
polymarket,6h,6.0,all,95,97.5,95-100,20912,20483,0.9794854628921194,0.9943300985570432,-0.014844635664923889,0.9774742861482761,0.9813205060249444
polymarket,6h,6.0,<=1h,0,2.5,0-5,13686,158,0.011544644161917288,0.009044368849168398,0.0025002753127488907,0.009886995969662044,0.013476429944630497
polymarket,6h,6.0,<=1h,5,7.5,5-10,2370,173,0.0729957805907173,0.0694022205366784,0.003593560054038908,0.06319947769014744,0.08417412971482854
polymarket,6h,6.0,<=1h,10,12.5,10-15,2163,265,0.12251502542764679,0.1208305813152666,0.0016844441123801956,0.10936240320259534,0.13700613614979668
polymarket,6h,6.0,<=1h,15,17.5,15-20,2062,330,0.1600387972841901,0.17154389807766943,-0.011505100793479328,0.14484769558422167,0.17649426984042654
polymarket,6h,6.0,<=1h,20,22.5,20-25,2415,531,0.21987577639751552,0.22068482929167563,-0.0008090528941601116,0.20380939300084677,0.23683194539849278
polymarket,6h,6.0,<=1h,25,27.5,25-30,3166,862,0.2722678458622868,0.27179190297075134,0.00047594289153546354,0.2570453231822976,0.2880423556468275
polymarket,6h,6.0,<=1h,30,32.5,30-35,2695,835,0.3098330241187384,0.3216015492647649,-0.011768525146026498,0.29265511289694485,0.327552312392483
polymarket,6h,6.0,<=1h,35,37.5,35-40,2291,859,0.3749454386730685,0.37113687386764554,0.003808564805422965,0.35534649258457385,0.3949630712650618
polymarket,6h,6.0,<=1h,40,42.5,40-45,3433,1437,0.41858432857558986,0.4234449698250091,-0.004860641249419262,0.4021816446883859,0.43516902052702566
polymarket,6h,6.0,<=1h,45,47.5,45-50,6230,2882,0.4626003210272873,0.4765771662156532,-0.013976845188365894,0.4502459348385075,0.47500080226177444
polymarket,6h,6.0,<=1h,50,52.5,50-55,9032,4463,0.4941319751992914,0.5135803162733386,-0.019448341074047137,0.48382558076860466,0.5044433592269791
polymarket,6h,6.0,<=1h,55,57.5,55-60,2973,1676,0.563740329633367,0.5695947077454704,-0.005854378112103431,0.5458426998781852,0.5814734462009342
polymarket,6h,6.0,<=1h,60,62.5,60-65,2017,1174,0.5820525532969757,0.6209955686431184,-0.03894301534614275,0.5603913815875826,0.6034017628132452
polymarket,6h,6.0,<=1h,65,67.5,65-70,1644,1089,0.6624087591240876,0.6727484017862299,-0.010339642662142268,0.6391943142575125,0.6848659594969551
polymarket,6h,6.0,<=1h,70,72.5,70-75,1368,941,0.6878654970760234,0.7200531688838241,-0.03218767180780069,0.6628134158472164,0.7118654100463854
polymarket,6h,6.0,<=1h,75,77.5,75-80,1285,968,0.7533073929961089,0.7694439468101817,-0.01613655381407275,0.729004921666277,0.7760998173489752
polymarket,6h,6.0,<=1h,80,82.5,80-85,1224,987,0.8063725490196079,0.8211197288571254,-0.014747179837517499,0.7832909749328899,0.827537001574829
polymarket,6h,6.0,<=1h,85,87.5,85-90,927,788,0.8500539374325782,0.8715916688332771,-0.021537731400698923,0.8256282652191855,0.8715902518733036
polymarket,6h,6.0,<=1h,90,92.5,90-95,1026,922,0.898635477582846,0.9219678747963254,-0.02333239721347935,0.878655165318557,0.9156417440313858
polymarket,6h,6.0,<=1h,95,97.5,95-100,3155,3062,0.9705229793977813,0.9868329697500725,-0.016309990352291193,0.9640246294963711,0.9758768837672253
polymarket,6h,6.0,<=6h,0,2.5,0-5,24928,259,0.01038992297817715,0.007927629678342726,0.0024622932998344237,0.00920442013346982,0.011726308064322032
polymarket,6h,6.0,<=6h,5,7.5,5-10,3596,245,0.06813125695216908,0.06941569523473096,-0.0012844382825618755,0.06034800298061209,0.07683625534897666
polymarket,6h,6.0,<=6h,10,12.5,10-15,3216,375,0.1166044776119403,0.12112000599299366,-0.00451552838105336,0.10596649599867516,0.12815731928466048
polymarket,6h,6.0,<=6h,15,17.5,15-20,3117,508,0.16297722168752005,0.17117003527106037,-0.00819281358354032,0.15042701338230788,0.17635714637767477
polymarket,6h,6.0,<=6h,20,22.5,20-25,3681,805,0.2186905732138006,0.2205032327830835,-0.0018126595692829206,0.20563394889841535,0.23233375098860282
polymarket,6h,6.0,<=6h,25,27.5,25-30,5005,1369,0.2735264735264735,0.27179581348909637,0.001730660037377152,0.2613537806821103,0.28604656034684134
polymarket,6h,6.0,<=6h,30,32.5,30-35,4059,1255,0.3091894555309189,0.3215502256269675,-0.012360770096048579,0.29515745859951925,0.3235822924161246
polymarket,6h,6.0,<=6h,35,37.5,35-40,3338,1227,0.36758538046734573,0.37112743747111715,-0.003542057003771415,0.351389694850439,0.38408549942567516
polymarket,6h,6.0,<=6h,40,42.5,40-45,5126,2123,0.41416309012875535,0.42344753189286394,-0.009284441764108586,0.4007475821063113,0.4277071600440115
polymarket,6h,6.0,<=6h,45,47.5,45-50,11487,5428,0.4725341690606773,0.478489317116781,-0.0059551480561036985,0.46341496223002954,0.48167174055769335
polymarket,6h,6.0,<=6h,50,52.5,50-55,18156,9116,0.5020929720202688,0.5120441597529118,-0.00995118773264303,0.4948203220780775,0.5093647364523891
polymarket,6h,6.0,<=6h,55,57.5,55-60,4438,2465,0.5554303740423614,0.5692531660105817,-0.013822791968220338,0.5407686872772134,0.5699961810602797
polymarket,6h,6.0,<=6h,60,62.5,60-65,2790,1616,0.5792114695340502,0.6207005269583346,-0.041489057424284326,0.5607957116040501,0.5974093920782777
polymarket,6h,6.0,<=6h,65,67.5,65-70,2195,1432,0.6523917995444192,0.6722143438380052,-0.019822544293585986,0.6322189505453041,0.6720321605852112
polymarket,6h,6.0,<=6h,70,72.5,70-75,1907,1310,0.6869428421604614,0.7202428722809079,-0.03330003012044647,0.6657706741306418,0.7073633417919757
polymarket,6h,6.0,<=6h,75,77.5,75-80,1772,1339,0.7556433408577878,0.7694973559282172,-0.013854015070429382,0.7350967337857199,0.7750839039468347
polymarket,6h,6.0,<=6h,80,82.5,80-85,1625,1303,0.8018461538461539,0.8208844223585701,-0.01903826851241619,0.7817630372607643,0.8205054706162448
polymarket,6h,6.0,<=6h,85,87.5,85-90,1220,1028,0.8426229508196721,0.8719087739691291,-0.029285823149457046,0.8211167628227308,0.8619781736461717
polymarket,6h,6.0,<=6h,90,92.5,90-95,1375,1223,0.8894545454545455,0.9221913931520048,-0.032736847697459326,0.8717826890065751,0.9049562779639603
polymarket,6h,6.0,<=6h,95,97.5,95-100,5300,5091,0.960566037735849,0.9880892691019477,-0.027523231366098688,0.9549839061919241,0.9654809885364553
polymarket,6h,6.0,<=24h,0,2.5,0-5,32957,333,0.010104075006827078,0.0072512856921119325,0.002852789314715145,0.009079971660826613,0.011242373506476397
polymarket,6h,6.0,<=24h,5,7.5,5-10,4269,309,0.07238229093464511,0.0690710643831075,0.0033112265515376077,0.06498765010651723,0.08054585153323464
polymarket,6h,6.0,<=24h,10,12.5,10-15,3619,426,0.11771207515888367,0.12095686047234518,-0.0032447853134615068,0.10761547498522683,0.12861941864081522
polymarket,6h,6.0,<=24h,15,17.5,15-20,3469,570,0.1643124819832805,0.1712721646080573,-0.0069596826247768084,0.1523536783599391,0.17701394957909503
polymarket,6h,6.0,<=24h,20,22.5,20-25,4117,892,0.21666261841146467,0.22070848898678075,-0.0040458705753160795,0.2043454633238792,0.22950804854126988
polymarket,6h,6.0,<=24h,25,27.5,25-30,5593,1520,0.2717682817807974,0.27166661661376695,0.00010166516703047357,0.26026871084365855,0.28358116334252526
polymarket,6h,6.0,<=24h,30,32.5,30-35,4465,1376,0.3081746920492721,0.32153092521111043,-0.013356233161838316,0.29480056412380806,0.32187862182003935
polymarket,6h,6.0,<=24h,35,37.5,35-40,3671,1366,0.3721056932715881,0.37112076942841943,0.0009849238431686724,0.35661046716428124,0.38786831526813703
polymarket,6h,6.0,<=24h,40,42.5,40-45,5630,2342,0.41598579040852574,0.4235206452999823,-0.007534854891456555,0.40317217511471026,0.4289139808041923
polymarket,6h,6.0,<=24h,45,47.5,45-50,14969,7181,0.4797247645133275,0.4802963153540231,-0.0005715508406956005,0.4717276321767673,0.4877323009330573
polymarket,6h,6.0,<=24h,50,52.5,50-55,22698,11434,0.5037448233324522,0.5116133806237925,-0.007868557291340283,0.4972401474102125,0.5102482318585425
polymarket,6h,6.0,<=24h,55,57.5,55-60,4853,2687,0.5536781372347002,0.5689907270988234,-0.015312589864123205,0.5396548200876906,0.5676165391429665
polymarket,6h,6.0,<=24h,60,62.5,60-65,3012,1741,0.5780212483399735,0.620577179363973,-0.04255593102399957,0.5602949658214913,0.5955487628411813
polymarket,6h,6.0,<=24h,65,67.5,65-70,2379,1544,0.6490121899957966,0.6720812544863837,-0.0230690644905871,0.6296066788337449,0.667937228407089
polymarket,6h,6.0,<=24h,70,72.5,70-75,2081,1421,0.6828447861604997,0.7200637586685924,-0.037218972508092696,0.6625286641249019,0.7024870761596357
polymarket,6h,6.0,<=24h,75,77.5,75-80,1926,1443,0.7492211838006231,0.7694183111642652,-0.020197127363642098,0.7293791947102424,0.7680709587116759
polymarket,6h,6.0,<=24h,80,82.5,80-85,1760,1400,0.7954545454545454,0.8208572572737048,-0.02540271181915943,0.7759753227574668,0.8136467838988224
polymarket,6h,6.0,<=24h,85,87.5,85-90,1319,1104,0.8369977255496588,0.8717494255937811,-0.03475170004412231,0.8160900713434592,0.8559480623227332
polymarket,6h,6.0,<=24h,90,92.5,90-95,1541,1349,0.8754055807916937,0.9224698808111377,-0.04706430001944395,0.8579765815991147,0.8909675172651315
polymarket,6h,6.0,<=24h,95,97.5,95-100,6799,6500,0.9560229445506692,0.9887457976067986,-0.03272285305612943,0.9508860553512615,0.9606447966973883
polymarket,1h,1.0,all,0,2.5,0-5,73746,399,0.005410462940362867,0.004904623710288525,0.0005058392300743416,0.004906161978456901,0.005966289847934548
polymarket,1h,1.0,all,5,7.5,5-10,5428,373,0.0687177597641857,0.06799050600172801,0.0007272537624576914,0.06228830599591994,0.07575725114992911
polymarket,1h,1.0,all,10,12.5,10-15,4338,436,0.10050714615029968,0.12034401255276742,-0.019836866402467734,0.09190994647700695,0.10981127707016253
polymarket,1h,1.0,all,15,17.5,15-20,3921,642,0.1637337413925019,0.17124618977613104,-0.007512448383629133,0.15248145521008705,0.17564429641260265
polymarket,1h,1.0,all,20,22.5,20-25,4533,980,0.21619236708581513,0.22047912608158515,-0.004286758995770024,0.20445172442220824,0.2284136416509648
polymarket,1h,1.0,all,25,27.5,25-30,6137,1687,0.27489001140622454,0.27149247805903487,0.003397533347189674,0.26386328167917394,0.28619839064925745
polymarket,1h,1.0,all,30,32.5,30-35,4880,1522,0.31188524590163935,0.32107768280641386,-0.009192436904774504,0.29903956179683183,0.3250268698417372
polymarket,1h,1.0,all,35,37.5,35-40,4151,1505,0.3625632377740304,0.37183402054142933,-0.009270782767398955,0.3480717163366661,0.3773089094855072
polymarket,1h,1.0,all,40,42.5,40-45,6789,2784,0.41007512152010606,0.424443379572091,-0.014368258051984939,0.39842924639312205,0.42182270825278045
polymarket,1h,1.0,all,45,47.5,45-50,24002,11502,0.4792100658278477,0.4779375396358622,0.0012725261919854791,0.4728937588918382,0.48553302669521664
polymarket,1h,1.0,all,50,52.5,50-55,41954,21094,0.5027887686513801,0.5115473110451202,-0.008758542393740076,0.4980042755886477,0.50757275104277
polymarket,1h,1.0,all,55,57.5,55-60,6975,3910,0.560573476702509,0.5661876461198186,-0.0056141694173096335,0.5488955060436042,0.5721847603432989
polymarket,1h,1.0,all,60,62.5,60-65,3315,1933,0.583107088989442,0.6204665664225936,-0.0373594774331516,0.5662361295593742,0.5997856534627503
polymarket,1h,1.0,all,65,67.5,65-70,2431,1601,0.6585767174002468,0.671993038655527,-0.01341632125528014,0.639489649396871,0.6771633928379913
polymarket,1h,1.0,all,70,72.5,70-75,2190,1516,0.6922374429223744,0.7196588380042425,-0.027421395081868027,0.6725831456806095,0.711218492505119
polymarket,1h,1.0,all,75,77.5,75-80,1978,1468,0.7421638018200202,0.7700569292412445,-0.027893127421224295,0.7224292420973685,0.7609595413452638
polymarket,1h,1.0,all,80,82.5,80-85,1988,1585,0.7972837022132797,0.8197996030652783,-0.022515900851998616,0.7790455566091119,0.8143751250354527
polymarket,1h,1.0,all,85,87.5,85-90,1556,1336,0.8586118251928021,0.8718195647617156,-0.013207739568913524,0.8404150622225472,0.8750421995917295
polymarket,1h,1.0,all,90,92.5,90-95,2045,1799,0.8797066014669926,0.9222933950058528,-0.04258679353886019,0.864890536542505,0.893098758481571
polymarket,1h,1.0,all,95,97.5,95-100,29943,29498,0.9851384296830645,0.9945258800634643,-0.009387450380399787,0.9837043387027907,0.98644805292705
polymarket,1h,1.0,<=1h,0,2.5,0-5,18886,152,0.008048289738430584,0.0075955881355997965,0.0004527016028307877,0.006870211493117466,0.00942646301155387
polymarket,1h,1.0,<=1h,5,7.5,5-10,2713,159,0.0586067084408404,0.06869420599760058,-0.01008749755676018,0.050376323003989545,0.06808534954990539
polymarket,1h,1.0,<=1h,10,12.5,10-15,2572,268,0.104199066874028,0.12073360828547602,-0.016534541411448028,0.09297590545057904,0.11660282019776827
polymarket,1h,1.0,<=1h,15,17.5,15-20,2417,418,0.17294166321886636,0.17122761153537625,0.0017140516834901198,0.15838598001012563,0.18853535511564226
polymarket,1h,1.0,<=1h,20,22.5,20-25,2860,616,0.2153846153846154,0.22056478013315245,-0.005180164748537053,0.20070529537669,0.23082751006897437
polymarket,1h,1.0,<=1h,25,27.5,25-30,3844,1060,0.2757544224765869,0.2717221303350459,0.004032292141540994,0.2618559784603838,0.290100630148453
polymarket,1h,1.0,<=1h,30,32.5,30-35,3115,1005,0.32263242375601925,0.3212037509909143,0.0014286727651049436,0.3064425743210886,0.3392592144456124
polymarket,1h,1.0,<=1h,35,37.5,35-40,2731,990,0.3625045770779934,0.37189072343569685,-0.009386146357703462,0.34467956451296006,0.38071586606700475
polymarket,1h,1.0,<=1h,40,42.5,40-45,4366,1806,0.4136509390746679,0.42450281296697445,-0.010851873892306574,0.39912445077335335,0.42832924915023196
polymarket,1h,1.0,<=1h,45,47.5,45-50,18088,8652,0.47832817337461303,0.47789245663843016,0.0004357167361828673,0.47105369599127644,0.48561185429742404
polymarket,1h,1.0,<=1h,50,52.5,50-55,33327,16742,0.5023554475350317,0.5112798036906269,-0.00892435615559517,0.4969873539137834,0.5077229981944574
polymarket,1h,1.0,<=1h,55,57.5,55-60,4736,2667,0.5631334459459459,0.565517195753052,-0.0023837498071060947,0.5489615494748137,0.5772030042098495
polymarket,1h,1.0,<=1h,60,62.5,60-65,2179,1271,0.5832950894905921,0.6203918972226535,-0.037096807732061476,0.5624654594251083,0.6038315361974785
polymarket,1h,1.0,<=1h,65,67.5,65-70,1583,1052,0.6645609602021478,0.6721969405727259,-0.00763598037057811,0.6409283929640575,0.6873967530366525
polymarket,1h,1.0,<=1h,70,72.5,70-75,1452,1013,0.6976584022038568,0.7195107767868428,-0.021852374582986056,0.6735388159620919,0.7207348467770414
polymarket,1h,1.0,<=1h,75,77.5,75-80,1341,981,0.7315436241610739,0.7705858774641158,-0.039042253303041896,0.707187753082813,0.7545766658643702
polymarket,1h,1.0,<=1h,80,82.5,80-85,1322,1065,0.8055975794251135,0.8198085328682012,-0.01421095344308776,0.783391732053136,0.8260325008265684
polymarket,1h,1.0,<=1h,85,87.5,85-90,1039,910,0.875842155919153,0.8713394426500786,0.0045027132690744764,0.854395206080391,0.8945200654239294
polymarket,1h,1.0,<=1h,90,92.5,90-95,1215,1105,0.9094650205761317,0.921143197143123,-0.011678176566991327,0.8920132791794484,0.92433562128473
polymarket,1h,1.0,<=1h,95,97.5,95-100,7584,7452,0.9825949367088608,0.9908019256146265,-0.008206988905765766,0.9793979428923486,0.9853032706912349
polymarket,1h,1.0,<=6h,0,2.5,0-5,35997,249,0.006917243103591966,0.0065509610133188245,0.0003662820902731413,0.006112076044591247,0.007827642520210305
polymarket,1h,1.0,<=6h,5,7.5,5-10,3942,254,0.06443429731100964,0.06859009586513312,-0.004155798554123485,0.05718569072035114,0.07253102167884908
polymarket,1h,1.0,<=6h,10,12.5,10-15,3578,363,0.1014533258803801,0.12063246184569607,-0.019179135965315966,0.09198358867956272,0.11177796236166704
polymarket,1h,1.0,<=6h,15,17.5,15-20,3298,524,0.15888417222559126,0.17145492696154108,-0.012570754735949818,0.14680531881560469,0.17175678301265992
polymarket,1h,1.0,<=6h,20,22.5,20-25,3898,851,0.21831708568496666,0.22062627973774654,-0.002309194052779878,0.2056292021229613,0.23155963711643787
