platform,close_month,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
kalshi,2024-11,35,37.5,35-40,8,2,0.25,0.36625,-0.11625000000000002,0.07147768885802763,0.5907301208974108
kalshi,2024-11,40,42.5,40-45,10,2,0.2,0.414,-0.21399999999999997,0.056680947980693314,0.5098431532792765
kalshi,2024-11,45,47.5,45-50,9,3,0.3333333333333333,0.48,-0.14666666666666667,0.12058159868274293,0.6458026525009102
kalshi,2024-11,50,52.5,50-55,18,8,0.4444444444444444,0.5061111111111112,-0.06166666666666676,0.24559231101389126,0.6628393057174837
kalshi,2024-11,55,57.5,55-60,5,5,1.0,0.56,0.43999999999999995,0.5655085052479191,1.0
kalshi,2024-11,60,62.5,60-65,5,1,0.2,0.612,-0.412,0.03622316096978745,0.6244717358814613
kalshi,2024-11,65,67.5,65-70,15,9,0.6,0.68,-0.08000000000000007,0.357464427565077,0.8017577191740534
kalshi,2024-11,70,72.5,70-75,5,5,1.0,0.722,0.278,0.5655085052479191,1.0
kalshi,2024-11,75,77.5,75-80,10,6,0.6,0.767,-0.16700000000000004,0.3126695474501864,0.8318224187964902
kalshi,2024-11,80,82.5,80-85,21,18,0.8571428571428571,0.8171428571428571,0.040000000000000036,0.6536350585077049,0.950190782017865
kalshi,2024-11,85,87.5,85-90,36,33,0.9166666666666666,0.8655555555555555,0.05111111111111111,0.7817298972308114,0.9712519107287082
kalshi,2024-11,90,92.5,90-95,55,53,0.9636363636363636,0.9192727272727272,0.04436363636363638,0.8767630702509827,0.989970669144275
kalshi,2024-11,95,97.5,95-100,1128,1109,0.9831560283687943,0.9842198581560284,-0.0010638297872340718,0.973841728051368,0.989190554911195
kalshi,2024-12,0,2.5,0-5,5206,12,0.002305032654629274,0.013970418747598926,-0.011665386092969653,0.0013190851696677512,0.004024954464857797
kalshi,2024-12,5,7.5,5-10,756,5,0.006613756613756613,0.06523809523809523,-0.05862433862433862,0.0028281713458473854,0.01538825692025439
kalshi,2024-12,10,12.5,10-15,448,7,0.015625,0.11716517857142858,-0.10154017857142858,0.007588815650526161,0.03189758843444521
kalshi,2024-12,15,17.5,15-20,253,9,0.03557312252964427,0.1676284584980237,-0.13205533596837943,0.018825794450312013,0.06621338923332801
kalshi,2024-12,20,22.5,20-25,181,5,0.027624309392265192,0.2172375690607735,-0.18961325966850828,0.011855761918908421,0.06302781407264324
kalshi,2024-12,25,27.5,25-30,127,6,0.047244094488188976,0.26496062992125985,-0.21771653543307087,0.021829492501269893,0.09924515042575026
kalshi,2024-12,30,32.5,30-35,75,5,0.06666666666666667,0.31906666666666667,-0.2524,0.028809638090317204,0.14675250169375617
kalshi,2024-12,35,37.5,35-40,58,4,0.06896551724137931,0.3701724137931034,-0.30120689655172406,0.027143807598168326,0.16433894834605045
kalshi,2024-12,40,42.5,40-45,37,14,0.3783783783783784,0.4245945945945946,-0.04621621621621619,0.2406378746389103,0.5389985744718004
kalshi,2024-12,45,47.5,45-50,33,5,0.15151515151515152,0.4733333333333334,-0.3218181818181819,0.06650359257960956,0.30920213138460484
kalshi,2024-12,50,52.5,50-55,45,20,0.4444444444444444,0.5151111111111111,-0.07066666666666666,0.30938708549039107,0.5882411658363468
kalshi,2024-12,55,57.5,55-60,31,14,0.45161290322580644,0.5745161290322581,-0.12290322580645169,0.29161482836586106,0.6222812039633085
kalshi,2024-12,60,62.5,60-65,27,19,0.7037037037037037,0.6174074074074074,0.08629629629629632,0.515189666191624,0.8414714668235244
kalshi,2024-12,65,67.5,65-70,48,32,0.6666666666666666,0.67125,-0.004583333333333384,0.5253984633247204,0.783233986291032
kalshi,2024-12,70,72.5,70-75,33,26,0.7878787878787878,0.7178787878787878,0.07000000000000006,0.6224802241287064,0.8932411343356381
kalshi,2024-12,75,77.5,75-80,68,61,0.8970588235294118,0.7722058823529412,0.12485294117647061,0.8024187647817829,0.9492348732218252
kalshi,2024-12,80,82.5,80-85,88,84,0.9545454545454546,0.8195454545454546,0.135,0.888880924960137,0.9821840390648802
kalshi,2024-12,85,87.5,85-90,187,181,0.9679144385026738,0.8706417112299465,0.09727272727272729,0.9317770769752791,0.9852137677881267
kalshi,2024-12,90,92.5,90-95,320,318,0.99375,0.9213125,0.07243750000000004,0.9775013088989437,0.9982843838594913
kalshi,2024-12,95,97.5,95-100,2471,2448,0.990692027519223,0.9833184945366249,0.00737353298259813,0.9860710609784324,0.9937896299037638
kalshi,2025-01,0,2.5,0-5,6268,10,0.001595405232929164,0.014969687300574346,-0.013374282067645182,0.0008668349281250837,0.002934536586104485
kalshi,2025-01,5,7.5,5-10,1103,10,0.009066183136899365,0.06553037171350862,-0.05646418857660925,0.0049318890357858,0.016608320511813424
kalshi,2025-01,10,12.5,10-15,596,6,0.010067114093959731,0.11622483221476511,-0.10615771812080538,0.004621723787118408,0.021787915024194443
kalshi,2025-01,15,17.5,15-20,304,6,0.019736842105263157,0.16723684210526316,-0.1475,0.009076074708468267,0.042384156787210026
kalshi,2025-01,20,22.5,20-25,200,6,0.03,0.2182,-0.1882,0.013820125830748327,0.06389511973247333
kalshi,2025-01,25,27.5,25-30,144,7,0.04861111111111111,0.2672222222222222,-0.2186111111111111,0.02374368582632414,0.0969368262893456
kalshi,2025-01,30,32.5,30-35,102,20,0.19607843137254902,0.3163725490196078,-0.1202941176470588,0.13066968570928417,0.2835492981307183
kalshi,2025-01,35,37.5,35-40,64,3,0.046875,0.37015625,-0.32328125,0.016068725432185196,0.12899860788542522
kalshi,2025-01,40,42.5,40-45,61,13,0.21311475409836064,0.4180327868852459,-0.20491803278688528,0.1289965277061263,0.3312265389671205
kalshi,2025-01,45,47.5,45-50,45,11,0.24444444444444444,0.4762222222222222,-0.23177777777777778,0.14235335025509283,0.3867366058479013
kalshi,2025-01,50,52.5,50-55,63,28,0.4444444444444444,0.5157142857142857,-0.07126984126984126,0.3284690053363267,0.5668057935912871
kalshi,2025-01,55,57.5,55-60,58,23,0.39655172413793105,0.5737931034482758,-0.17724137931034478,0.28088568950111137,0.5250701719255011
kalshi,2025-01,60,62.5,60-65,52,38,0.7307692307692307,0.6196153846153846,0.11115384615384616,0.59747521247539,0.8323118996417412
kalshi,2025-01,65,67.5,65-70,59,46,0.7796610169491526,0.6738983050847458,0.10576271186440678,0.6586705755334912,0.8664592747567625
kalshi,2025-01,70,72.5,70-75,67,57,0.8507462686567164,0.721044776119403,0.12970149253731345,0.7465938251018798,0.9168581579137494
kalshi,2025-01,75,77.5,75-80,115,97,0.8434782608695652,0.7715652173913043,0.07191304347826089,0.7661108636409549,0.8986395267947175
kalshi,2025-01,80,82.5,80-85,133,123,0.924812030075188,0.8206766917293232,0.10413533834586475,0.8671226299503038,0.9586496498242677
kalshi,2025-01,85,87.5,85-90,243,230,0.9465020576131687,0.8713168724279835,0.07518518518518524,0.9106336807095279,0.9684725963523613
kalshi,2025-01,90,92.5,90-95,466,453,0.9721030042918455,0.9198712446351931,0.05223175965665239,0.9528600234490541,0.9836258049663096
kalshi,2025-01,95,97.5,95-100,3247,3229,0.9944564213119803,0.9824976901755467,0.011958731136433642,0.9912536966409219,0.9964905231943356
kalshi,2025-02,0,2.5,0-5,5726,13,0.0022703457911281873,0.014882989870764932,-0.012612644079636744,0.0013273100101174296,0.0038807920777308635
kalshi,2025-02,5,7.5,5-10,1191,15,0.012594458438287154,0.0668094038623006,-0.05421494542401344,0.007647028677045254,0.0206760561569612
kalshi,2025-02,10,12.5,10-15,643,25,0.038880248833592534,0.11723172628304822,-0.07835147744945568,0.026471821050727803,0.05676586805275595
kalshi,2025-02,15,17.5,15-20,358,21,0.05865921787709497,0.1652513966480447,-0.10659217877094973,0.038683196215648905,0.08800649341649953
kalshi,2025-02,20,22.5,20-25,249,26,0.10441767068273092,0.21674698795180725,-0.11232931726907633,0.07225791506680537,0.14859814659393397
kalshi,2025-02,25,27.5,25-30,189,9,0.047619047619047616,0.2644444444444444,-0.2168253968253968,0.02525161955850501,0.08801024924988489
kalshi,2025-02,30,32.5,30-35,134,20,0.14925373134328357,0.3163432835820895,-0.16708955223880595,0.09874323684475009,0.21931459185137644
kalshi,2025-02,35,37.5,35-40,124,21,0.1693548387096774,0.3683064516129032,-0.1989516129032258,0.11351887518815744,0.24506236910165113
kalshi,2025-02,40,42.5,40-45,106,22,0.20754716981132076,0.41613207547169817,-0.2085849056603774,0.14124543675119416,0.294305392807006
kalshi,2025-02,45,47.5,45-50,74,18,0.24324324324324326,0.47067567567567564,-0.22743243243243239,0.15976371232727524,0.35206543815267366
kalshi,2025-02,50,52.5,50-55,112,53,0.4732142857142857,0.5138392857142857,-0.04062500000000002,0.383176074674878,0.5650290606133086
kalshi,2025-02,55,57.5,55-60,96,44,0.4583333333333333,0.5742708333333334,-0.11593750000000008,0.36218682395415014,0.5576862550029179
kalshi,2025-02,60,62.5,60-65,98,60,0.6122448979591837,0.6198979591836735,-0.007653061224489832,0.5132848977039014,0.7027368458665061
kalshi,2025-02,65,67.5,65-70,89,59,0.6629213483146067,0.6715730337078653,-0.008651685393258557,0.5597868598433597,0.752573116718871
kalshi,2025-02,70,72.5,70-75,94,69,0.7340425531914894,0.7224468085106384,0.011595744680851006,0.6368213225539133,0.8128851417720994
kalshi,2025-02,75,77.5,75-80,161,132,0.8198757763975155,0.7683850931677019,0.05149068322981365,0.753283905194571,0.8715583676297647
kalshi,2025-02,80,82.5,80-85,161,139,0.8633540372670807,0.8204347826086956,0.042919254658385086,0.8017724779478174,0.9079998125419618
kalshi,2025-02,85,87.5,85-90,237,216,0.9113924050632911,0.8719831223628692,0.03940928270042188,0.8683450282976642,0.9413157612004955
kalshi,2025-02,90,92.5,90-95,488,470,0.9631147540983607,0.9218032786885246,0.04131147540983604,0.9424518460271919,0.9765432125445109
kalshi,2025-02,95,97.5,95-100,3052,3031,0.9931192660550459,0.9833944954128441,0.009724770642201785,0.9895035561413403,0.9954951427440994
kalshi,2025-03,0,2.5,0-5,5914,14,0.0023672641190395673,0.015799797091646937,-0.01343253297260737,0.0014106800695252231,0.003969930320587279
kalshi,2025-03,5,7.5,5-10,1330,18,0.013533834586466165,0.06620300751879699,-0.052669172932330824,0.00857768289964093,0.021292130727404438
kalshi,2025-03,10,12.5,10-15,780,11,0.014102564102564103,0.11560256410256411,-0.1015,0.00789250670042365,0.02507537864784059
kalshi,2025-03,15,17.5,15-20,428,10,0.02336448598130841,0.16733644859813082,-0.1439719626168224,0.012739536509577189,0.04246959572779874
kalshi,2025-03,20,22.5,20-25,359,21,0.0584958217270195,0.21749303621169916,-0.15899721448467966,0.03857454893166641,0.08776598093040013
kalshi,2025-03,25,27.5,25-30,265,18,0.06792452830188679,0.2675094339622641,-0.19958490566037734,0.043393660806904266,0.10480364199147219
kalshi,2025-03,30,32.5,30-35,223,29,0.13004484304932734,0.31547085201793723,-0.1854260089686099,0.09209264893643115,0.1805275406584227
kalshi,2025-03,35,37.5,35-40,142,19,0.13380281690140844,0.37014084507042255,-0.2363380281690141,0.08736005100333502,0.19953751457466187
kalshi,2025-03,40,42.5,40-45,127,29,0.2283464566929134,0.41527559055118113,-0.18692913385826773,0.1639546004005844,0.30869018535562776
kalshi,2025-03,45,47.5,45-50,125,34,0.272,0.47056,-0.19855999999999996,0.20165963789326397,0.3559366664059686
kalshi,2025-03,50,52.5,50-55,149,66,0.4429530201342282,0.5156375838926174,-0.07268456375838916,0.36562209978471044,0.5231516372083596
kalshi,2025-03,55,57.5,55-60,115,62,0.5391304347826087,0.5716521739130435,-0.03252173913043477,0.4482360194190831,0.6274950377191582
kalshi,2025-03,60,62.5,60-65,122,72,0.5901639344262295,0.6199180327868852,-0.02975409836065568,0.5014392708932518,0.6733836811353302
kalshi,2025-03,65,67.5,65-70,124,92,0.7419354838709677,0.6687903225806451,0.07314516129032267,0.658465765063599,0.8108650317975166
kalshi,2025-03,70,72.5,70-75,149,126,0.8456375838926175,0.7197986577181209,0.12583892617449655,0.7790157269833944,0.8948845724115349
kalshi,2025-03,75,77.5,75-80,180,166,0.9222222222222223,0.7685,0.15372222222222232,0.8736917128220238,0.9531070095563716
kalshi,2025-03,80,82.5,80-85,215,198,0.9209302325581395,0.8198139534883722,0.10111627906976739,0.8770327664391354,0.9500494702105692
kalshi,2025-03,85,87.5,85-90,337,316,0.9376854599406528,0.8723738872403561,0.06531157270029664,0.9066197548824646,0.9588849252974194
kalshi,2025-03,90,92.5,90-95,627,620,0.988835725677831,0.9215629984051037,0.06727272727272726,0.9771359915725837,0.9945817898800029
kalshi,2025-03,95,97.5,95-100,3543,3517,0.9926615862263618,0.9817753316398532,0.010886254586508604,0.9892688435270924,0.9949871209907477
kalshi,2025-04,0,2.5,0-5,6010,24,0.003993344425956739,0.016970049916805327,-0.012976705490848589,0.002685036191221418,0.005935343833420402
kalshi,2025-04,5,7.5,5-10,1438,7,0.004867872044506259,0.06415159944367177,-0.059283727399165514,0.0023599464748818846,0.010014228330450407
kalshi,2025-04,10,12.5,10-15,673,8,0.01188707280832095,0.11597325408618127,-0.10408618127786032,0.006035336420932676,0.023279646582476093
kalshi,2025-04,15,17.5,15-20,439,13,0.029612756264236904,0.1676082004555809,-0.137995444191344,0.017385919063385026,0.05000070405422633
kalshi,2025-04,20,22.5,20-25,369,20,0.05420054200542006,0.2162059620596206,-0.16200542005420054,0.035356953010117625,0.08223078398060445
kalshi,2025-04,25,27.5,25-30,265,22,0.0830188679245283,0.2700377358490566,-0.18701886792452832,0.05546144663154191,0.12249315563239344
kalshi,2025-04,30,32.5,30-35,181,30,0.16574585635359115,0.3150828729281768,-0.14933701657458567,0.11863684188024268,0.22674861247635233
kalshi,2025-04,35,37.5,35-40,148,28,0.1891891891891892,0.3682432432432432,-0.179054054054054,0.13426117668349652,0.25984425950790296
kalshi,2025-04,40,42.5,40-45,120,32,0.26666666666666666,0.41708333333333336,-0.1504166666666667,0.1956834035411147,0.35212605628498583
kalshi,2025-04,45,47.5,45-50,106,46,0.4339622641509434,0.4706603773584906,-0.03669811320754718,0.3435555639981549,0.5289881717085355
kalshi,2025-04,50,52.5,50-55,125,56,0.448,0.5158400000000001,-0.06784000000000007,0.36366742825085785,0.5354334832559847
kalshi,2025-04,55,57.5,55-60,111,60,0.5405405405405406,0.56990990990991,-0.029369369369369402,0.4480269392157108,0.630341874872564
kalshi,2025-04,60,62.5,60-65,109,76,0.6972477064220184,0.6176146788990825,0.07963302752293588,0.6054937943428982,0.7755713447547397
kalshi,2025-04,65,67.5,65-70,128,97,0.7578125,0.668828125,0.088984375,0.6767870437261757,0.8238136771388623
kalshi,2025-04,70,72.5,70-75,158,137,0.8670886075949367,0.7187974683544305,0.1482911392405062,0.8053515782542057,0.911398626884646
kalshi,2025-04,75,77.5,75-80,195,170,0.8717948717948718,0.7686666666666666,0.1031282051282052,0.8175910509958756,0.9116326124628776
kalshi,2025-04,80,82.5,80-85,285,259,0.9087719298245615,0.8189122807017545,0.08985964912280697,0.869687034504136,0.9369834727912122
kalshi,2025-04,85,87.5,85-90,407,398,0.9778869778869779,0.8722113022113023,0.1056756756756756,0.9585132822433754,0.9883236495571043
kalshi,2025-04,90,92.5,90-95,777,764,0.9832689832689833,0.9217374517374517,0.06153153153153157,0.9715860463998822,0.9901967274687231
kalshi,2025-04,95,97.5,95-100,4485,4455,0.9933110367892977,0.979748049052397,0.013562987736900678,0.99046719639396,0.9953105151652983
kalshi,2025-05,0,2.5,0-5,6789,19,0.002798644866696126,0.01671380173810576,-0.013915156871409635,0.0017924409151244577,0.004367219866601999
kalshi,2025-05,5,7.5,5-10,1963,18,0.009169638308711156,0.0654763117677025,-0.05630667345899134,0.005808039833569074,0.014448599033536439
kalshi,2025-05,10,12.5,10-15,951,47,0.04942166140904311,0.11647739221871714,-0.06705573080967403,0.03736735360667772,0.06510157946033569
kalshi,2025-05,15,17.5,15-20,511,19,0.03718199608610567,0.16866927592954992,-0.13148727984344424,0.023930572884821984,0.05734024905342077
kalshi,2025-05,20,22.5,20-25,383,19,0.04960835509138381,0.2168407310704961,-0.16723237597911228,0.031985566725334695,0.0761765337312863
kalshi,2025-05,25,27.5,25-30,287,28,0.0975609756097561,0.2680487804878049,-0.1704878048780488,0.06836320754647712,0.13739002720398502
kalshi,2025-05,30,32.5,30-35,190,23,0.12105263157894737,0.31694736842105264,-0.1958947368421053,0.0820327091691382,0.17509269631657798
kalshi,2025-05,35,37.5,35-40,147,37,0.25170068027210885,0.36897959183673473,-0.11727891156462589,0.1884773574985733,0.32757126569290707
kalshi,2025-05,40,42.5,40-45,123,28,0.22764227642276422,0.41699186991869913,-0.18934959349593491,0.16245354051668648,0.30932858774407335
kalshi,2025-05,45,47.5,45-50,99,35,0.35353535353535354,0.4686868686868687,-0.11515151515151517,0.2664470798753757,0.45156586430285567
kalshi,2025-05,50,52.5,50-55,103,49,0.47572815533980584,0.515242718446602,-0.03951456310679613,0.3818982496802315,0.5713034994511932
kalshi,2025-05,55,57.5,55-60,85,54,0.6352941176470588,0.5696470588235294,0.06564705882352939,0.5291793557946364,0.729708372476804
kalshi,2025-05,60,62.5,60-65,114,78,0.6842105263157895,0.6185964912280703,0.06561403508771924,0.5940639890594854,0.7623466503072578
kalshi,2025-05,65,67.5,65-70,109,84,0.7706422018348624,0.6698165137614679,0.10082568807339454,0.683311199585335,0.8395456191765401
kalshi,2025-05,70,72.5,70-75,172,153,0.8895348837209303,0.7171511627906976,0.1723837209302327,0.8339167940853714,0.9281326868110716
kalshi,2025-05,75,77.5,75-80,190,161,0.8473684210526315,0.7692105263157895,0.07815789473684209,0.7893902685667747,0.8915781097379852
kalshi,2025-05,80,82.5,80-85,251,230,0.9163346613545816,0.8190039840637451,0.09733067729083655,0.8754887279360108,0.9446285527591347
kalshi,2025-05,85,87.5,85-90,391,374,0.9565217391304348,0.8718925831202046,0.08462915601023024,0.931480093702621,0.972679954276113
kalshi,2025-05,90,92.5,90-95,960,943,0.9822916666666667,0.9229791666666667,0.05931249999999999,0.9718238809095938,0.9889148960844683
kalshi,2025-05,95,97.5,95-100,5220,5201,0.996360153256705,0.9805632183908045,0.015796934865900503,0.994321741774035,0.9976685207178445
kalshi,2025-06,0,2.5,0-5,6619,18,0.0027194440247771566,0.015534068590421515,-0.012814624565644358,0.0017209062930212524,0.004294880042560138
kalshi,2025-06,5,7.5,5-10,1681,14,0.008328375966686495,0.06612730517549079,-0.05779892920880429,0.004967457731432549,0.013931410862505302
kalshi,2025-06,10,12.5,10-15,769,12,0.015604681404421327,0.11630689206762028,-0.10070221066319895,0.008948600960844174,0.027076374920371328
kalshi,2025-06,15,17.5,15-20,416,19,0.04567307692307692,0.16947115384615383,-0.1237980769230769,0.029431485037415002,0.07022895832979775
kalshi,2025-06,20,22.5,20-25,266,18,0.06766917293233082,0.21672932330827066,-0.14906015037593984,0.04322888589980383,0.10441921580134231
kalshi,2025-06,25,27.5,25-30,216,21,0.09722222222222222,0.2689814814814815,-0.17175925925925928,0.06447023674714916,0.14405080749561472
kalshi,2025-06,30,32.5,30-35,177,25,0.14124293785310735,0.317683615819209,-0.17644067796610166,0.09753461840774348,0.20019333799166905
kalshi,2025-06,35,37.5,35-40,104,16,0.15384615384615385,0.36990384615384614,-0.21605769230769228,0.09697218287895283,0.23538193649613065
kalshi,2025-06,40,42.5,40-45,104,32,0.3076923076923077,0.41615384615384615,-0.10846153846153844,0.2271632987893137,0.4019223230857327
kalshi,2025-06,45,47.5,45-50,84,27,0.32142857142857145,0.47023809523809523,-0.14880952380952378,0.23125977350162447,0.42721639268842665
kalshi,2025-06,50,52.5,50-55,100,52,0.52,0.5159,0.0040999999999999925,0.4231640509017654,0.6153561567991945
kalshi,2025-06,55,57.5,55-60,95,57,0.6,0.57,0.030000000000000027,0.49945418140451453,0.6927725733222401
kalshi,2025-06,60,62.5,60-65,98,59,0.6020408163265306,0.6159183673469388,-0.013877551020408219,0.50304770600903,0.6933356972367949
