category_group,horizon_label,horizon_hours,freshness_filter,price_bucket_5c_floor,price_bucket_5c_mid,price_bucket_5c_label,market_count,wins,empirical_win_rate,avg_implied_probability,calibration_gap,empirical_win_rate_ci_low,empirical_win_rate_ci_high
Politics,1d,24.0,<=1h,0,2.5,0-5,253,3,0.011857707509881422,0.016798418972332016,-0.004940711462450594,0.00404065983633348,0.034277120460939225
Politics,1d,24.0,<=1h,5,7.5,5-10,76,5,0.06578947368421052,0.06842105263157895,-0.0026315789473684292,0.02842611306337576,0.1449371461899458
Politics,1d,24.0,<=1h,10,12.5,10-15,43,2,0.046511627906976744,0.11744186046511627,-0.07093023255813953,0.012848990317319689,0.15455775923863058
Politics,1d,24.0,<=1h,15,17.5,15-20,40,6,0.15,0.16949999999999998,-0.01949999999999999,0.07061091708507435,0.2907262603902003
Politics,1d,24.0,<=1h,20,22.5,20-25,42,11,0.2619047619047619,0.21761904761904763,0.04428571428571429,0.15302485372603591,0.41069019984975563
Politics,1d,24.0,<=1h,25,27.5,25-30,48,11,0.22916666666666666,0.27020833333333333,-0.04104166666666667,0.13307691028989044,0.36539535908451154
Politics,1d,24.0,<=1h,30,32.5,30-35,73,22,0.3013698630136986,0.3187671232876712,-0.017397260273972592,0.2082244364335746,0.41437582175990395
Politics,1d,24.0,<=1h,35,37.5,35-40,47,21,0.44680851063829785,0.3687234042553192,0.07808510638297866,0.31410747474911305,0.5875478626124176
Politics,1d,24.0,<=1h,40,42.5,40-45,47,21,0.44680851063829785,0.4193617021276596,0.027446808510638243,0.31410747474911305,0.5875478626124176
Politics,1d,24.0,<=1h,45,47.5,45-50,61,24,0.39344262295081966,0.47065573770491803,-0.07721311475409837,0.28068166862043625,0.5188297561439126
Politics,1d,24.0,<=1h,50,52.5,50-55,46,24,0.5217391304347826,0.5197826086956522,0.0019565217391304124,0.38137172148151327,0.6587554012432788
Politics,1d,24.0,<=1h,55,57.5,55-60,81,45,0.5555555555555556,0.5687654320987654,-0.01320987654320982,0.44727379297278025,0.6588062432358722
Politics,1d,24.0,<=1h,60,62.5,60-65,56,30,0.5357142857142857,0.6216071428571428,-0.0858928571428571,0.4070395665724008,0.6598035659641625
Politics,1d,24.0,<=1h,65,67.5,65-70,76,33,0.4342105263157895,0.6684210526315789,-0.23421052631578942,0.32860752483199596,0.5461444841457801
Politics,1d,24.0,<=1h,70,72.5,70-75,63,34,0.5396825396825397,0.7185714285714286,-0.17888888888888899,0.41789036921596123,0.656913345835743
Politics,1d,24.0,<=1h,75,77.5,75-80,57,36,0.631578947368421,0.7671929824561404,-0.1356140350877194,0.5017755948554761,0.7447662449383492
Politics,1d,24.0,<=1h,80,82.5,80-85,37,27,0.7297297297297297,0.8208108108108108,-0.09108108108108104,0.5702152452607867,0.8460270175300932
Politics,1d,24.0,<=1h,85,87.5,85-90,43,36,0.8372093023255814,0.8693023255813954,-0.03209302325581398,0.7002730466408176,0.9188347549714246
Politics,1d,24.0,<=1h,90,92.5,90-95,65,62,0.9538461538461539,0.918923076923077,0.034923076923076946,0.8728594829309505,0.9841804464140967
Politics,1d,24.0,<=1h,95,97.5,95-100,153,153,1.0,0.9819607843137256,0.018039215686274424,0.9755064982759676,1.0
Politics,1d,24.0,<=6h,0,2.5,0-5,460,5,0.010869565217391304,0.01591304347826087,-0.005043478260869566,0.004651448597827075,0.025189773060601144
Politics,1d,24.0,<=6h,5,7.5,5-10,117,6,0.05128205128205128,0.06717948717948719,-0.015897435897435905,0.023712055277476288,0.10738187264138609
Politics,1d,24.0,<=6h,10,12.5,10-15,73,5,0.0684931506849315,0.11712328767123287,-0.048630136986301364,0.029608602066378893,0.15052299331945376
Politics,1d,24.0,<=6h,15,17.5,15-20,54,8,0.14814814814814814,0.1688888888888889,-0.020740740740740754,0.07702971308229412,0.266003674652485
Politics,1d,24.0,<=6h,20,22.5,20-25,68,17,0.25,0.21955882352941178,0.03044117647058822,0.16234881695499528,0.3643877813390294
Politics,1d,24.0,<=6h,25,27.5,25-30,81,20,0.24691358024691357,0.27123456790123457,-0.024320987654321002,0.16590187380267346,0.35084462791346566
Politics,1d,24.0,<=6h,30,32.5,30-35,103,31,0.30097087378640774,0.31776699029126215,-0.016796116504854408,0.22085799615777002,0.39539634671991064
Politics,1d,24.0,<=6h,35,37.5,35-40,81,37,0.4567901234567901,0.3695061728395062,0.08728395061728389,0.352731535009501,0.564761770161547
Politics,1d,24.0,<=6h,40,42.5,40-45,76,33,0.4342105263157895,0.41776315789473684,0.016447368421052655,0.32860752483199596,0.5461444841457801
Politics,1d,24.0,<=6h,45,47.5,45-50,85,39,0.4588235294117647,0.46952941176470586,-0.010705882352941176,0.3569695582911919,0.5642385244088045
Politics,1d,24.0,<=6h,50,52.5,50-55,70,35,0.5,0.519,-0.019000000000000017,0.3859551898733622,0.6140448101266378
Politics,1d,24.0,<=6h,55,57.5,55-60,111,62,0.5585585585585585,0.568018018018018,-0.009459459459459474,0.46575944163398997,0.6474399564935177
Politics,1d,24.0,<=6h,60,62.5,60-65,96,52,0.5416666666666666,0.6219791666666666,-0.08031250000000001,0.4423137449970821,0.6378131760458498
Politics,1d,24.0,<=6h,65,67.5,65-70,115,57,0.4956521739130435,0.6680869565217391,-0.1724347826086956,0.4058997051926706,0.5856857329030805
Politics,1d,24.0,<=6h,70,72.5,70-75,106,65,0.6132075471698113,0.7195283018867924,-0.1063207547169811,0.5180838092839641,0.7004126437902809
Politics,1d,24.0,<=6h,75,77.5,75-80,86,59,0.686046511627907,0.7693023255813953,-0.08325581395348836,0.5817939831445498,0.7743884534994991
Politics,1d,24.0,<=6h,80,82.5,80-85,75,61,0.8133333333333334,0.8206666666666667,-0.007333333333333303,0.7107120474561753,0.8854199437768794
Politics,1d,24.0,<=6h,85,87.5,85-90,67,58,0.8656716417910447,0.8702985074626866,-0.004626865671641833,0.7639940822527299,0.92768990004016
Politics,1d,24.0,<=6h,90,92.5,90-95,88,85,0.9659090909090909,0.9198863636363636,0.04602272727272738,0.904502374005803,0.9883392141198396
Politics,1d,24.0,<=6h,95,97.5,95-100,331,328,0.9909365558912386,0.9829305135951661,0.00800604229607249,0.9736952189692515,0.9969129730833489
Politics,1d,24.0,<=24h,0,2.5,0-5,706,7,0.009915014164305949,0.014957507082152974,-0.005042492917847025,0.004810905297615413,0.020323716285565962
Politics,1d,24.0,<=24h,5,7.5,5-10,154,12,0.07792207792207792,0.06707792207792208,0.010844155844155837,0.04513383849469349,0.13125565578311413
Politics,1d,24.0,<=24h,10,12.5,10-15,101,7,0.06930693069306931,0.11455445544554456,-0.045247524752475246,0.033974895429948894,0.13620182831329805
Politics,1d,24.0,<=24h,15,17.5,15-20,66,9,0.13636363636363635,0.1684848484848485,-0.032121212121212134,0.07343237343346894,0.23929814820406514
Politics,1d,24.0,<=24h,20,22.5,20-25,81,17,0.20987654320987653,0.21876543209876545,-0.008888888888888918,0.1353706249001661,0.3106558526768715
Politics,1d,24.0,<=24h,25,27.5,25-30,94,22,0.23404255319148937,0.27117021276595743,-0.037127659574468064,0.15994105293764954,0.3290288739646088
Politics,1d,24.0,<=24h,30,32.5,30-35,115,34,0.2956521739130435,0.31756521739130433,-0.02191304347826084,0.21994658625708916,0.38456900424320695
Politics,1d,24.0,<=24h,35,37.5,35-40,93,43,0.46236559139784944,0.3697849462365591,0.09258064516129033,0.36454451284102324,0.5631725013347029
Politics,1d,24.0,<=24h,40,42.5,40-45,90,38,0.4222222222222222,0.4171111111111111,0.005111111111111122,0.32542241309246966,0.525390019773125
Politics,1d,24.0,<=24h,45,47.5,45-50,96,44,0.4583333333333333,0.46927083333333336,-0.010937500000000044,0.36218682395415014,0.5576862550029179
Politics,1d,24.0,<=24h,50,52.5,50-55,83,41,0.4939759036144578,0.5181927710843374,-0.024216867469879555,0.38908687956649984,0.5993979019207136
Politics,1d,24.0,<=24h,55,57.5,55-60,124,68,0.5483870967741935,0.5685483870967741,-0.020161290322580627,0.4606534174133777,0.6332127419588452
Politics,1d,24.0,<=24h,60,62.5,60-65,113,61,0.5398230088495575,0.6214159292035398,-0.08159292035398236,0.44812978705794104,0.628897573060373
Politics,1d,24.0,<=24h,65,67.5,65-70,127,64,0.5039370078740157,0.6684251968503936,-0.16448818897637785,0.418149182069332,0.5894936471226071
Politics,1d,24.0,<=24h,70,72.5,70-75,122,75,0.6147540983606558,0.7193442622950819,-0.1045901639344261,0.5261504993162165,0.6963514396292514
Politics,1d,24.0,<=24h,75,77.5,75-80,103,70,0.6796116504854369,0.7693203883495146,-0.08970873786407763,0.5844362166569979,0.7618708397704612
Politics,1d,24.0,<=24h,80,82.5,80-85,90,75,0.8333333333333334,0.8207777777777778,0.012555555555555542,0.7430592627681392,0.8963160249507403
Politics,1d,24.0,<=24h,85,87.5,85-90,79,67,0.8481012658227848,0.87,-0.021898734177215218,0.7529994484509047,0.9109181967901335
Politics,1d,24.0,<=24h,90,92.5,90-95,108,105,0.9722222222222222,0.9203703703703704,0.051851851851851816,0.9214952880548753,0.9905088320578553
Politics,1d,24.0,<=24h,95,97.5,95-100,470,467,0.9936170212765958,0.9835531914893617,0.01006382978723408,0.9814032652734979,0.9978269247309257
Politics,6h,6.0,all,0,2.5,0-5,2809,6,0.002135991456034176,0.012484870060519758,-0.010348878604485582,0.0009792869428719118,0.004652597909798071
Politics,6h,6.0,all,5,7.5,5-10,218,8,0.03669724770642202,0.06472477064220183,-0.028027522935779814,0.01871003688801032,0.07073035661798677
Politics,6h,6.0,all,10,12.5,10-15,106,7,0.0660377358490566,0.11716981132075471,-0.05113207547169811,0.0323537353402859,0.13007652787510787
Politics,6h,6.0,all,15,17.5,15-20,102,10,0.09803921568627451,0.16833333333333333,-0.07029411764705883,0.05412743684309119,0.171129928880783
Politics,6h,6.0,all,20,22.5,20-25,106,21,0.19811320754716982,0.21660377358490568,-0.018490566037735856,0.1333879484800526,0.28395484332196047
Politics,6h,6.0,all,25,27.5,25-30,116,24,0.20689655172413793,0.26870689655172414,-0.06181034482758621,0.14316009603424576,0.2894242486340497
Politics,6h,6.0,all,30,32.5,30-35,121,40,0.3305785123966942,0.32033057851239666,0.010247933884297566,0.25310657482797755,0.41847725620270443
Politics,6h,6.0,all,35,37.5,35-40,109,36,0.3302752293577982,0.3664220183486238,-0.03614678899082563,0.24908361228527495,0.4230231284911763
Politics,6h,6.0,all,40,42.5,40-45,86,36,0.4186046511627907,0.41837209302325584,0.00023255813953487747,0.3200128276155241,0.5241573563527044
Politics,6h,6.0,all,45,47.5,45-50,85,35,0.4117647058823529,0.4681176470588235,-0.056352941176470606,0.3131683862386879,0.51799179097559
Politics,6h,6.0,all,50,52.5,50-55,86,38,0.4418604651162791,0.5182558139534883,-0.07639534883720922,0.3416256631747516,0.547067325373983
Politics,6h,6.0,all,55,57.5,55-60,106,62,0.5849056603773585,0.5686792452830188,0.01622641509433964,0.48973968919736066,0.6741326506083232
Politics,6h,6.0,all,60,62.5,60-65,133,76,0.5714285714285714,0.6211278195488722,-0.0496992481203008,0.4864828528600956,0.652363813650673
Politics,6h,6.0,all,65,67.5,65-70,130,81,0.6230769230769231,0.6677692307692308,-0.0446923076923077,0.5373655824315526,0.7017230118470572
Politics,6h,6.0,all,70,72.5,70-75,113,74,0.6548672566371682,0.7197345132743362,-0.06486725663716808,0.5634212472892778,0.7361295976152767
Politics,6h,6.0,all,75,77.5,75-80,125,96,0.768,0.7696,-0.0015999999999999348,0.6866850458237092,0.8333333333333334
Politics,6h,6.0,all,80,82.5,80-85,117,99,0.8461538461538461,0.8207692307692308,0.02538461538461534,0.769884730178067,0.9004142397130962
Politics,6h,6.0,all,85,87.5,85-90,118,100,0.847457627118644,0.8713559322033899,-0.023898305084745886,0.7717264797068207,0.9012784709832554
Politics,6h,6.0,all,90,92.5,90-95,119,113,0.9495798319327731,0.9187394957983193,0.030840336134453805,0.8943504337593848,0.9766899955414383
Politics,6h,6.0,all,95,97.5,95-100,1601,1597,0.9975015615240475,0.9862023735165522,0.011299188007495298,0.9935933218275863,0.9990280060343038
Politics,6h,6.0,<=1h,0,2.5,0-5,339,1,0.0029498525073746312,0.013952802359882006,-0.011002949852507375,0.0005208979238408486,0.016517874500509053
Politics,6h,6.0,<=1h,5,7.5,5-10,69,4,0.057971014492753624,0.06594202898550725,-0.007971014492753621,0.022772020303367495,0.13979442524423166
Politics,6h,6.0,<=1h,10,12.5,10-15,44,4,0.09090909090909091,0.11954545454545455,-0.02863636363636364,0.035921611478836546,0.21159519397917487
Politics,6h,6.0,<=1h,15,17.5,15-20,66,9,0.13636363636363635,0.17030303030303032,-0.033939393939393964,0.07343237343346894,0.23929814820406514
Politics,6h,6.0,<=1h,20,22.5,20-25,57,13,0.22807017543859648,0.2170175438596491,0.01105263157894737,0.13841760968495653,0.3520625880744711
Politics,6h,6.0,<=1h,25,27.5,25-30,74,18,0.24324324324324326,0.2697297297297297,-0.026486486486486438,0.15976371232727524,0.35206543815267366
Politics,6h,6.0,<=1h,30,32.5,30-35,85,29,0.3411764705882353,0.3204705882352941,0.020705882352941185,0.24921771761762068,0.44687060136807966
Politics,6h,6.0,<=1h,35,37.5,35-40,78,26,0.3333333333333333,0.3662820512820513,-0.03294871794871801,0.23872517005631883,0.4435879812017211
Politics,6h,6.0,<=1h,40,42.5,40-45,68,31,0.45588235294117646,0.41955882352941176,0.0363235294117647,0.3430469069536447,0.5734360221570655
Politics,6h,6.0,<=1h,45,47.5,45-50,61,23,0.3770491803278688,0.46868852459016397,-0.09163934426229514,0.2661433042836724,0.5025237242905762
Politics,6h,6.0,<=1h,50,52.5,50-55,67,30,0.44776119402985076,0.5192537313432836,-0.0714925373134328,0.33476201784797566,0.5664259846816114
Politics,6h,6.0,<=1h,55,57.5,55-60,82,48,0.5853658536585366,0.5691463414634146,0.016219512195121966,0.477254991169574,0.6858360975333392
Politics,6h,6.0,<=1h,60,62.5,60-65,101,60,0.594059405940594,0.6216831683168317,-0.02762376237623765,0.49654808521743277,0.6846776877581798
Politics,6h,6.0,<=1h,65,67.5,65-70,93,62,0.6666666666666666,0.6681720430107526,-0.0015053763440859846,0.5659327976152322,0.7541775681779805
Politics,6h,6.0,<=1h,70,72.5,70-75,82,49,0.5975609756097561,0.7201219512195123,-0.1225609756097562,0.489362574712238,0.6970272409482342
Politics,6h,6.0,<=1h,75,77.5,75-80,97,72,0.7422680412371134,0.7709278350515464,-0.028659793814432954,0.6471721989159662,0.8189052929128029
Politics,6h,6.0,<=1h,80,82.5,80-85,80,65,0.8125,0.8221250000000001,-0.009625000000000106,0.7134147429619243,0.8829479218727162
Politics,6h,6.0,<=1h,85,87.5,85-90,87,71,0.8160919540229885,0.870919540229885,-0.05482758620689654,0.721943165293875,0.8835063204043074
Politics,6h,6.0,<=1h,90,92.5,90-95,62,58,0.9354838709677419,0.9167741935483871,0.01870967741935481,0.8455226734181273,0.974627505192356
Politics,6h,6.0,<=1h,95,97.5,95-100,414,413,0.9975845410628019,0.9854347826086957,0.012149758454106263,0.986446086708762,0.9995734958316073
Politics,6h,6.0,<=6h,0,2.5,0-5,1093,4,0.0036596523330283625,0.013083257090576395,-0.009423604757548032,0.0014240367072027305,0.009372052719018887
Politics,6h,6.0,<=6h,5,7.5,5-10,129,6,0.046511627906976744,0.06612403100775194,-0.019612403100775194,0.021488293026176247,0.09776350761458688
Politics,6h,6.0,<=6h,10,12.5,10-15,66,6,0.09090909090909091,0.11924242424242423,-0.02833333333333332,0.042332398591397716,0.18448943825082814
Politics,6h,6.0,<=6h,15,17.5,15-20,82,10,0.12195121951219512,0.16878048780487806,-0.04682926829268294,0.06760780907257918,0.21013165524309063
Politics,6h,6.0,<=6h,20,22.5,20-25,84,16,0.19047619047619047,0.21738095238095237,-0.026904761904761904,0.12078595196346183,0.2872394027659602
Politics,6h,6.0,<=6h,25,27.5,25-30,100,24,0.24,0.2691,-0.029100000000000015,0.16691211265459965,0.3323251872329213
Politics,6h,6.0,<=6h,30,32.5,30-35,110,38,0.34545454545454546,0.321,0.02445454545454545,0.26316254590275023,0.4381768590247983
Politics,6h,6.0,<=6h,35,37.5,35-40,98,33,0.336734693877551,0.36673469387755103,-0.030000000000000027,0.25089992900091485,0.4348866258057654
Politics,6h,6.0,<=6h,40,42.5,40-45,81,35,0.43209876543209874,0.4183950617283951,0.013703703703703662,0.329719027705932,0.540627594705715
Politics,6h,6.0,<=6h,45,47.5,45-50,72,30,0.4166666666666667,0.46847222222222223,-0.05180555555555555,0.30985038222496447,0.5319251077436017
Politics,6h,6.0,<=6h,50,52.5,50-55,79,36,0.45569620253164556,0.5182278481012659,-0.06253164556962032,0.35048276758066016,0.5650186230250259
Politics,6h,6.0,<=6h,55,57.5,55-60,98,57,0.5816326530612245,0.568469387755102,0.01316326530612244,0.4826969984136946,0.6744097241829652
Politics,6h,6.0,<=6h,60,62.5,60-65,123,70,0.5691056910569106,0.6207317073170732,-0.05162601626016261,0.4808071908005235,0.6532182393422689
Politics,6h,6.0,<=6h,65,67.5,65-70,111,72,0.6486486486486487,0.6677477477477477,-0.019099099099099015,0.5562210561838965,0.7311312621397772
Politics,6h,6.0,<=6h,70,72.5,70-75,102,65,0.6372549019607843,0.7193137254901961,-0.08205882352941185,0.5405399180148325,0.7240063473477469
Politics,6h,6.0,<=6h,75,77.5,75-80,116,89,0.7672413793103449,0.77,-0.0027586206896551557,0.6825305162579259,0.8348190518386281
Politics,6h,6.0,<=6h,80,82.5,80-85,103,86,0.8349514563106796,0.8214563106796117,0.013495145631067906,0.7514932393345533,0.8943226226517891
Politics,6h,6.0,<=6h,85,87.5,85-90,101,84,0.8316831683168316,0.8705940594059406,-0.038910891089108945,0.7468861586113437,0.8921731460921326
Politics,6h,6.0,<=6h,90,92.5,90-95,89,83,0.9325842696629213,0.917752808988764,0.014831460674157304,0.860630552017983,0.9687390409231124
Politics,6h,6.0,<=6h,95,97.5,95-100,899,897,0.9977753058954394,0.9863515016685206,0.011423804226918799,0.9919248247650966,0.9993897092572613
Politics,6h,6.0,<=24h,0,2.5,0-5,1674,5,0.002986857825567503,0.012765830346475509,-0.009778972520908005,0.0012764424050765032,0.006973204045458517
Politics,6h,6.0,<=24h,5,7.5,5-10,159,7,0.0440251572327044,0.06547169811320755,-0.02144654088050315,0.021486646808347526,0.08807749405000809
Politics,6h,6.0,<=24h,10,12.5,10-15,81,7,0.08641975308641975,0.1182716049382716,-0.03185185185185185,0.04249204303723253,0.1678010207427999
Politics,6h,6.0,<=24h,15,17.5,15-20,91,10,0.10989010989010989,0.16901098901098902,-0.05912087912087913,0.06079407536219415,0.19058928383883156
Politics,6h,6.0,<=24h,20,22.5,20-25,97,19,0.1958762886597938,0.21783505154639177,-0.021958762886597955,0.12913839844599528,0.28578560117320945
Politics,6h,6.0,<=24h,25,27.5,25-30,111,24,0.21621621621621623,0.2683783783783784,-0.052162162162162184,0.1498210872799431,0.30159721410213447
Politics,6h,6.0,<=24h,30,32.5,30-35,117,40,0.3418803418803419,0.3202564102564103,0.021623931623931614,0.2621836857875492,0.43163036500290713
Politics,6h,6.0,<=24h,35,37.5,35-40,107,36,0.3364485981308411,0.3667289719626168,-0.030280373831775675,0.2539713264752684,0.4302627517047651
